mz,rt,dust11.mzXML,dust12.mzXML,dust13.mzXML,dust16.mzXML,dust19.mzXML,dust2.mzXML,dust20.mzXML,dust21.mzXML,dust22.mzXML,dust23.mzXML,dust24.mzXML,dust25.mzXML,dust26.mzXML,dust29.mzXML,dust3.mzXML,dust30.mzXML,dust33.mzXML,dust34.mzXML,dust4.mzXML,dust5.mzXML,dust6.mzXML,dust7.mzXML,dust8.mzXML,dust9.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,chracaterscore,ionmodescore,adductscore,MS2score,allscore,formulacount,mserrorcount,MS1scorecount,MS1scorefail,MS2scorecount,MS2scorefail,neutralscorecount,neutralscorefail,chascorecount,chascorefail,adductscorecount,adductscorefail,ionmodescorecount,ionmodescorefail,isoscorecount,isoscorefail,temp.scorecount,temp.scorefail,temp.scorevalues
483.3690389,12.93013333,16114.83984,100,14972.18359,13744.62109,100,23078.66602,100,7445.875488,100,30013.03125,13357.47363,100,29500.35156,11073.98145,19790.43945,100,34727.62891,465479.9688,100,18439.61914,10126.8457,18119.9043,15281.95996,15615.40723,18,C28H54O7;C23H52N4O4;C29H58O2S2,0.00888902742300094;-0.0477592951517596;0.0043140666889702,0.00995033085316809;-4.40627940404008;-4.52011882925314,0.733125072561883;-3.73975298490613;-4.9443761911356,CCCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H](CO)COCOCC(CO)CO;CCCCCCCCCCCCCCCCCC(O)=O.NCCNCCO.NC(N)=O;CCCCCCCCCCCCSC(C)(CCC(O)=O)SCCCCCCCCCCCC,38172;27290;11052,[M-H-H2O]-;[M+Cl]-;[M-H-H2O]-,0,0,0;-0.5;0,0;0;0,0.624359205955194;0;1,0,3,3,3,2,3,1,3,3,3,3,3,3,3,1,3,1,3,2,1.35748427851708;-4.23975298490613;-3.9443761911356
483.4417928,16.02135,6151.473633,100,5433.902832,100,4128.584961,100,100,100,100,100,100,100,62987.36328,100,100,100,12009.70313,290146.4688,100,5526.53418,100,3870.513916,100,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
482.5874023,13.58213333,100,100,100,11797.08887,20197.68359,509752.125,100,12476.57031,100,13685.375,26148.94141,43177.86719,100,100,111921.8359,100,22274.95703,26456.63672,77282.57813,19612.93359,100,49134.35938,100,100,6,C6HBr5O,-1.188123931,0.009950331,-0.5781736,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,5695,[M-H]-,;0.5,0.5,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1.1218264
482.5874023,13.58213333,100,100,100,11797.08887,20197.68359,230117.3125,100,12476.57031,100,13685.375,26148.94141,43177.86719,100,100,111921.8359,100,22274.95703,26456.63672,77282.57813,19612.93359,100,49134.35938,100,100,6,C6HBr5O,-1.188123931,0.009950331,-0.1781736,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,5695,[M-H]-,;0.5,0.5,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1.5218264
482.7055054,11.22785,100,100,100,120469.8125,100,100,100,100,100,100,100,72352.39844,100,100,100,100,100,100,100,100,100,140658.7344,100,100,22,C12H6Br4O;C12H8Br4O2,-0.703899182164496;-0.703899182164496,0.00995033085316809;0.00995033085316809,0.306051148688672;0.306051148688672,Brc1ccc(Oc2ccc(Br)c(Br)c2Br)cc1;Oc1ccc(Br)cc1Br.Oc2c(Br)cccc2Br,22650;36544,[M-H]-;[M-H-H2O]-,0,0,-0.5;0,1;0,0;1,0,2,2,2,0,2,1,2,2,2,2,2,1,2,1,2,0,2,0,0.806051148688672;1.30605114868867
482.9291077,8.6292,100,100,100,100,100,322955.5313,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
483.9350993,11.626,37176.72266,49265.87109,5931.605957,25723.88867,100,20933.25781,100,100,100,100,11316.24219,100,100,100,100,100,100,159166.5156,12140.13965,22523.33398,100,93878.91406,13997.7998,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
483.9621989,10.02391667,110593.4297,72372.85938,29025.10352,1420802.75,41184.61328,49085.33203,18304.40039,39227.23438,20131.35742,159732.25,79956.92188,8781.652344,163291.7969,55799.39453,46820.37109,100,64380.5625,33212.70703,100,63945.3125,90710.88281,117330.7813,129199.75,51782.34766,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
481.9645691,10.02391667,2842524.25,1508935.25,305344.3438,17659138,473416.1875,1380692.375,309030.25,829373.375,289389.5938,1782675.25,1670157.25,267603.2188,2353185.25,705939.4375,263304.0938,100,1550827.75,295014.1563,42125.86719,1464441.875,3029273,2402186.25,3135063.75,753541.9375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
483.9629415,10.0228,65727.60938,48245.4375,22594.61133,555869.625,32445.64453,81728.69531,13778.48633,22830.20898,24927.61328,69811.84375,46686.27734,100,146800.9688,1236912.75,34630.48047,100,21249.66016,179106.6563,46897.47266,47206.26172,139261.1719,251449.4375,97460.80469,50933.63281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
483.9758708,14.04533333,909051.4375,323101.75,489984.625,393523.9375,598271.6875,1526954.75,659806.125,1348444.75,727387.25,3280151,993449.375,263879.2813,811112.4375,284389.375,78676.38281,100,515898.3125,1892129,102072.0469,1243794.5,591309.6875,581697.75,816236.4375,393820.1875,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
483.9766541,14.16018333,8154599.5,6712564.5,5082568,6304242.5,6455818.5,11210228,7309953.5,8232884,7302286.5,8908306,9904727,8100173,6867318.5,5519845,4357714.5,100,8957308,10802197,6510333,9159910,4775815.5,5944921.5,7482457.5,4380776,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
483.9763387,14.14841667,153981.5938,17119.75586,125857.4688,94817.21094,146971.9219,259915.9063,120053.9453,189070.75,153112.2969,209869.0625,188567.7656,169640.9375,110799.6563,157585.3906,78676.38281,100,428774.3438,150600.5313,102072.0469,162474.4531,13905.75098,103471.8594,112684.7656,89569.72656,17,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
482.0237122,13.57585,7676954.5,9688.168945,12356.55176,300579.3125,100,123233.6172,100,100,100,33758.20703,6070.004395,100,9567.292969,15253.9248,100,100,84292.6875,100,100,100,100,77815.8125,35118.98438,42896.83984,1,C24H16Cl3N3O2;C17H23N2O4S4,-1.42971255453231;-1.38083904352277,0.00995033085316809;0.00995033085316809,-2.13404793796486;-2.22803156981246,Cc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(Cl)c(Cl)cc4Cl)\C2=O;CC[N+]1=C(SC)SC(/C1=O)=C/2SCCN2C.Cc3ccc(cc3)[S](O)(=O)=O,10545;16694,[M-H]-;[M+Cl]-,0,0,-0.5;-0.5,1;0,0;0.63550606023176,0,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,0,2,2,-1.63404793796486;-2.0925255095807
482.0237122,13.57585,10103853,9688.168945,12356.55176,300579.3125,100,123233.6172,100,100,100,33758.20703,6070.004395,100,9567.292969,15253.9248,100,100,84292.6875,100,100,100,100,77815.8125,35118.98438,42896.83984,1,C17H23N2O4S4;C24H16Cl3N3O2,-1.38083904352277;-1.42971255453231,0.00995033085316809;0.00995033085316809,-2.22803156981246;-2.276905080822,CC[N+]1=C(SC)SC(/C1=O)=C/2SCCN2C.Cc3ccc(cc3)[S](O)(=O)=O;Cc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(Cl)c(Cl)cc4Cl)\C2=O,16694;10545,[M+Cl]-;[M-H]-,0,0,-0.5;-0.5,0;1,0;0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,-2.72803156981246;-1.776905080822
483.0310974,13.57585,15631191,11979.54785,16793.19531,562867.4375,100,263470.4063,100,100,100,36653.05859,21314.34961,100,22858.9082,21570.3125,100,100,101590.1875,100,100,100,100,103297.875,36312.09375,53243.75391,1,C24H16Cl3N3O2,-0.495239598,0.009950331,-1.485289267,Cc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(Cl)c(Cl)cc4Cl)\C2=O,10545,[M]-,0,0,0,0.5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,-0.985289267
484.0346375,9.4261,36579.53516,100,100,131973.9844,100,100,100,4490.19043,100,100,7280.001953,100,100,6540.035156,100,100,100,100,100,100,5188.34082,54504.23047,100,100,4,C24H16Cl3N3O2;C19H17Cl2N5O4,-0.984365595324174;-0.0627601550775475,0.00995033085316809;-2.56454663063557,-0.974415264471006;-2.62730678571312,Cc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(Cl)c(Cl)cc4Cl)\C2=O;CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc2c(Cl)cc(cc2Cl)[N+]([O-])=O,10545;8725,[M]-;[M+Cl]-,0,0,0;0,0.5;0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,2,-0.474415264471006;-2.62730678571312
484.0346375,9.4261,36579.53516,100,100,131973.9844,100,100,100,4490.19043,100,100,7280.001953,100,100,6540.035156,100,100,100,100,100,100,5188.34082,20776.49609,100,100,4,C24H16Cl3N3O2;C19H17Cl2N5O4,-0.984365595324174;-0.0627601550775475,0.00995033085316809;-2.56454663063557,-0.974415264471006;-2.62730678571312,Cc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(Cl)c(Cl)cc4Cl)\C2=O;CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc2c(Cl)cc(cc2Cl)[N+]([O-])=O,10545;8725,[M]-;[M+Cl]-,0,0,0;0,0.5;0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,2,-0.474415264471006;-2.62730678571312
483.0312195,13.59101667,129254.6172,100,16793.19531,260125.7813,100,100,100,100,100,100,100,100,22858.9082,20770.36133,100,100,29346.13867,100,100,100,100,103297.875,26372.07813,21000.92578,4,C24H16Cl3N3O2,-0.494378484,0.009950331,0.515571847,Cc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(Cl)c(Cl)cc4Cl)\C2=O,10545,[M]-,0,0,0,0.5,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1.015571847
483.0310974,13.57585,15631191,11979.54785,100,562867.4375,100,115013.5938,100,100,100,36653.05859,21314.34961,100,13066.38184,21570.3125,100,100,101590.1875,100,100,100,100,103297.875,36312.09375,53243.75391,1,C24H16Cl3N3O2,-0.495239598,0.009950331,0.514710733,Cc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(Cl)c(Cl)cc4Cl)\C2=O,10545,[M]-,0,0,0,0.5,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1.014710733
482.0759277,9.9616,515766.0938,315995.6875,72355.85938,882799.5,113117.7734,261086.1719,49257.11328,58958.28125,25477.94922,214509.9531,757315.125,100,264738.4688,327196.1563,52863.45313,100,137154.2969,46646.99219,100,60202.59375,349614.9688,225779.3594,465413.0625,194902.8125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
482.0759277,9.9616,421970.9063,315995.6875,72355.85938,882799.5,113117.7734,261086.1719,45690.69141,58958.28125,25477.94922,274634.625,757315.125,100,264738.4688,327196.1563,52863.45313,100,137154.2969,46646.99219,100,60202.59375,349614.9688,203346.9688,465413.0625,194902.8125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
484.2062073,8.286933333,44618.1875,49766.125,64889.48828,37757.27734,74705.92969,57546.66016,65573.53125,55554.64063,93606.1875,66016.14063,86046.76563,35842.82422,59426.63281,102531.4609,48567.69531,100,79684.92969,73473.09375,93696.44531,135580.4688,44298.69922,39704.51953,46340.92188,59047.58203,20,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
484.2062073,8.286933333,44618.1875,49766.125,64889.48828,30739.60156,74705.92969,57546.66016,65573.53125,55554.64063,93606.1875,66016.14063,86046.76563,35842.82422,59426.63281,102531.4609,48567.69531,100,79684.92969,51446.92188,93696.44531,135580.4688,44298.69922,39704.51953,46340.92188,59047.58203,20,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
