mz,rt,X300_500_Neg_JeansA.mzXML,X300_500_Neg_JeansB.mzXML,X300_500_Neg_JeansC.mzXML,X300_500_Neg_JeansD.mzXML,X300_500_Neg_JeansDx.mzXML,X300_500_Neg_JeansE.mzXML,X300_500_Neg_JeansF.mzXML,X300_500_Neg_JeansG.mzXML,X300_500_Neg_JeansGx.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,ionmodescore,adductscore,MS2score,allscore,,460,rows
393.2498779,4.82975,4636.573242,3637.867676,7673.208984,100,5799.688965,14909.37891,9016662,12076003,7275701,8,C25H32N2O2,-0.484197178,-2.028149991,-2.312347169,CCCCC(CC)CNc1ccc(NC(C)C)c2C(=O)c3ccccc3C(=O)c12,27936,[M]-,0,0,0.5,1,-0.812347169,,,
394.8916931,0.66657,128829.6641,85384.23438,86603.04688,75246.58594,46167.6875,71752.84375,80245.96875,89582.14063,103317.8828,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
395.1060588,5.12935,281198.0625,289064.9375,328900.1875,242576.5781,239621.8906,254552.2969,209255.1719,279296.875,249691.6875,3,C18H22N2O4S2;C18H24BrNO,-0.48801525295429;-0.966867641568311,0.00995033085316809;-2.23537752934552,-0.478064922101122;-3.20224517091383,Cc1ccc(cc1)[S](O)(=O)=O.OC(CN2CCSC2=N)c3ccccc3;[Br-].O=C(CC1CCCCC1=[N+]2CCCC2)c3ccccc3,15491;37455,[M]-;[M+CH2O2-H]-,0;0,0;0,0.5;0,0;0,0.021935077898878;0,,,
395.1060791,5.17445,281198.0625,289064.9375,241006.7188,242576.5781,239621.8906,14757.27832,209255.1719,279296.875,24558.89844,2,C18H22N2O4S2;C18H24BrNO,-0.48801525295429;-0.966867641568311,0.00995033085316809;-2.46608053889256,-0.478064922101122;-3.43294818046087,Cc1ccc(cc1)[S](O)(=O)=O.OC(CN2CCSC2=N)c3ccccc3;[Br-].O=C(CC1CCCCC1=[N+]2CCCC2)c3ccccc3,15491;37455,[M]-;[M+CH2O2-H]-,0;0,0;0,0.5;0,0;0,0.021935077898878;0,,,
395.1536051,6.221416667,100,8485.173828,16532.36914,5866.671387,3904.345215,6477.056641,245689.5469,221372.2969,99404.15625,7,C23H24N2O2;C22H23ClN2,-0.0444120601745104;-0.0444120601745104,-2.67471219935057;-2.83691485441257,-3.71912425952508;-3.88132691458708,COc1ccc(NC(C)=O)cc1N(Cc2ccccc2)Cc3ccccc3;[Cl-].Cc1[nH]c2ccccc2c1C=CC3=[N+](C)c4ccccc4C3(C)C,17208;9701,[M+Cl]-;[M+CH2O2-H]-,0;0,-0.5;0,0;0,0;0,0;-3.88132691458708,,,
393.1720886,6.1154,30746.79688,18950.80859,107420.3359,16247.16895,20282.83203,23187.71484,27520.5957,29892.91016,17073.45703,3,C25H22N4O;C15H34O7S;C21H27ClN2O3,-0.0280429883396934;-0.104593198312407;-0.55963288811963,0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.0180926574865253;-0.0946428674592394;-0.549682557266462,Cc1cc(N=Nc2ccccc2C)c(C)cc1N\N=C3/C(=O)C=Cc4ccccc34;CCCCCCCCCCC(O)(OCC)OCC.O[S](O)(=O)=O;[Cl-].COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12.[H+],11301;34681;282,[M-H]-;[M+Cl]-;[M]-,0;0;0,-0.5;-0.5;0,1;0;0.5,0;0;0,0;0;-0.049682557266462,,,
395.2476298,9.843416667,677939.5,475892.0625,23261648,454604.6563,77545.64844,14727.9043,286690.125,443044.875,110277.4688,3,C19H40O6S;C18H38O4S,0.00971119667165154;0.00971119667165154,0.00995033085316809;0.00995033085316809,-0.78033847247518;-0.78033847247518,CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O;CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O,40161;4234,[M-H]-;[M+CH2O2-H]-,0;0,0;0,1;0,1;1,1.21966152752482;0.21966152752482,,,
395.2476298,9.843416667,6335705,3400888,35175240,4311402,1103665,25867.74414,2006293,4151149.75,2628795.25,3,C19H40O6S;C18H38O4S,0.00971119667165154;0.00971119667165154,0.00995033085316809;0.00995033085316809,-0.616702108838817;-0.616702108838817,CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O;CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O,40161;4234,[M-H]-;[M+CH2O2-H]-,0;0,0;0,1;0,1;1,1.38329789116118;0.383297891161183,,,
395.2622477,9.51925,91394.28125,10348.21973,190985.7188,10904.87109,4662.651367,100,94132.20313,52494.63281,8653.506836,3,C23H40O3S,0.008357464,0.009950331,0.018307795,CCCCCCCCCCCCCCCCCc1ccc(cc1)[S](O)(=O)=O,22583,[M-H]-,0,0,1,0,1.018307795,,,
395.2476501,9.843416667,1322959.375,721564.625,7542857.5,893447.6875,239797.125,4832.704102,449525.125,880156.1875,537573,3,C19H40O6S;C18H38O4S,0.00875364515711506;0.00875364515711506,0.00995033085316809;-2.1490868490186,-0.617659660353353;-2.77669684022512,CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O;CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O,40161;4234,[M-H]-;[M+CH2O2-H]-,0;0,0;0,1;0,1;1,1.38234033964665;-1.77669684022512,,,
396.8915507,3.244516667,41930.6875,89795.03125,27444.33008,24152.56055,105753.1406,79850.25781,40119.01563,168075.7656,87261.64844,8,C15H11Br2NO3,-0.74578712,-2.138348522,-2.884135643,[O-][N+](=O)c1ccc(cc1)C(Br)C(Br)C(=O)c2ccccc2,22073,[M-H-H2O]-,0,0,0,0,0,,,
396.8919067,1.117481667,281330.375,281331.4688,371468.3125,279986.8125,318384.5,297617.375,291712.625,310111.2188,261776.2344,3,C15H11Br2NO3,-0.74578712,0.009950331,-0.73583679,[O-][N+](=O)c1ccc(cc1)C(Br)C(Br)C(=O)c2ccccc2,22073,[M-H-H2O]-,0,0,0,0,0,,,
397.0784302,5.273683333,134189.9531,108109.3281,371684.7813,106510.5078,106820.5313,108003.3906,117876.9766,117748.6406,118036.6563,3,C17H20O4S2,-0.000783585,0.009950331,0.009166746,Oc1ccc(SCCOCOCCSc2ccc(O)cc2)cc1,44909,[M+CH2O2-H]-,0,0,0,0,0.009166746,,,
397.1691182,5.981866667,28520.07031,22923.17383,7786.839355,25270.9375,9550.229492,28996.875,480093.5313,315937.2188,137208.7031,7,C22H25ClN2;C26H23NO3,-0.0444526892688753;0.00886224545675868,0.00995033085316809;-4.55766899479447,-1.03450235841571;-5.54880674933772,[Cl-].CC1Cc2ccccc2[N+]1=CC=C3N(C)c4ccccc4C3(C)C;Oc1ccc(Nc2ccc(cc2)C3CCCCC3)c4C(=O)c5ccccc5C(=O)c14,12388;19902,[M+CH2O2-H]-;[M]-,0;0,0;0,0;0.5,1;0,-0.03450235841571;-5.04880674933772,,,
397.2269084,6.3102,47321.18359,62515.33594,44652.75781,56494.52344,29598.56055,52133.21094,122500.5078,101099.5625,62723.15625,7,C21H35ClN2O3,-0.074218794,-3.56982841,-3.866269427,[Cl-].CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,12289,[M-H]-,0,-0.5,1,0,0,,,
397.2269084,6.230866667,1236829.125,1066622.75,23854236,1258842.625,825543.6875,1006495.438,6143933.5,1812758.75,1044211,3,C21H35ClN2O3,-0.073874092,-3.56982841,-4.117386712,[Cl-].CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,12289,[M-H]-,0,-0.5,1,0,0,,,
395.2477112,9.784783333,236284.0781,127679.9063,1360278,155607.3438,43409.74609,100,75251.25781,154439.8281,84501.95313,3,C19H40O6S;C18H38O4S,-0.011299783022877;-0.011299783022877,-2.22133833421282;-2.84766087853258,-2.86900175359934;-3.67714247973728,CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O;CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O,40161;4234,[M-H]-;[M+CH2O2-H]-,0;0,0;0,1;0,1;1,-0.86900175359934;-2.67714247973728,,,
396.2510986,9.784783333,146877.2813,79410.57031,823889.625,106451.875,25991.41602,100,50311.16797,96707.9375,50780.03516,3,C19H40O6S;C18H38O4S,0.00715478751648124;0.00715478751648124,-2.53564686292435;-3.20703537337504,-2.52849207540787;-3.19988058585856,CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O;CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O,40161;4234,[M-H]-;[M+CH2O2-H]-,0;0,0;0,1;0,0;0,-1.52849207540787;-3.19988058585856,,,
397.3324585,7.960666667,41782.65234,17474.03516,25354.45313,22738.27734,40632.52344,19635.08398,326749.125,163165.25,66808.04688,7,C24H46O4;C24H48O5;C24H48O5;C23H44O2;C23H44O2;C24H46O4;C24H46O4;C24H46O4;C24H46O4;C24H46O4;C24H46O4;C24H46O4,0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.26970624629079;0.26970624629079;0.26970624629079;-0.23029375370921;-0.23029375370921;0.26970624629079;0.26970624629079;0.26970624629079;0.26970624629079;0.26970624629079;0.26970624629079;0.26970624629079,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(CC)(CO)CO;CCCCCCCC\C=C/CCCCCCCC(O)=O.CCC(CO)(CO)CO;CCCCCCCC/C=C/CCCCCCCCOC(CO)COCC(O)CO;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OC;CCCCCCCCCCCCCCCCCCCCOC(=O)C=C;CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCC;CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC;CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C;CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C;CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC;CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCC;CCCC[C@@H](CC)CCOC(=O)CCCCC(=O)OCCC(CCC)CCC,2744;20117;25952;40524;40940;773;1964;8668;9198;10513;11593;19799,[M-H]-;[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-,0;0.5;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5,1;0;0;0;0;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1,2.26970624629079;1.66970624629079;1.26970624629079;0.76970624629079;0.76970624629079;0;0;0;0;0;0;0,,,
397.8895264,1.749416667,162224.2031,152702.0781,126501.4219,170460.2813,173066.375,376454.5938,136081.5781,179523.2813,86592.60156,6,C14H7BrClNO4S,-0.967798011,0.009950331,-0.95784768,Nc1c2C(=O)c3ccccc3C(=O)c2c(Br)cc1[S](Cl)(=O)=O,20547,[M-H]-,0,0,1,0,0,,,
397.8896281,0.66635,955508.375,824235.4375,1112871.375,839863.4375,986546.4375,942297.0625,865457.4375,1105886.25,1174586.5,9,C14H7BrClNO4S,-0.967845654,0.009950331,-0.957895323,Nc1c2C(=O)c3ccccc3C(=O)c2c(Br)cc1[S](Cl)(=O)=O,20547,[M-H]-,0,0,1,0,0,,,
398.0808512,5.273683333,28193.19922,28625.57422,101922.2422,22069.47266,30301.68359,23598.44922,42885.19531,27887.65625,28780.37305,3,C16H26Cl3N3O3;C22H24BrP;C16H16O9;C16H16O9,-2.13426503988623;-4.53164729481475;-0.0978511272464148;-0.0978511272464148,-3.78843040700319;-1.9811547461579;0.00995033085316809;0.00995033085316809,-5.92269544688942;-6.51280204097266;-0.0879007963932467;-0.0879007963932467,ClC(C(N1CCOCC1)N2CCOCC2)C(N3CCOCC3)=C(Cl)Cl;[Br-].CCCC[P+](c1ccccc1)(c2ccccc2)c3ccccc3;CC1=CC(=O)Oc2cc(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)ccc12;OCCOCCO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23,26351;7883;9855;17801,[M-H-H2O]-;[M]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0;0,0;0;0;0,0;0.5;0;0,0;0;0;0,0;0;-0.0879007963932467;-0.0879007963932467,,,
398.17158,5.981866667,3908.309082,5775.220703,100,6096.785645,3413.425049,4579.838379,125693.8984,84938.80469,40540.96875,7,C26H23NO3;C21H27N3O6;C20H23N3O3;C22H25ClN2,0.00379995781797862;-4.54109574167312;-4.54109574167312;-0.0467425276006894,0.00995033085316809;-3.34307451064797;-4.10554753552271;-4.33229771888073,0.0137502886711467;-7.88417025232109;-8.64664327719584;-4.37904024648142,Oc1ccc(Nc2ccc(cc2)C3CCCCC3)c4C(=O)c5ccccc5C(=O)c14;CC(=C)C(=O)OCCc1nc(CCOC(=O)C(C)=C)nc(CCOC(=O)C(C)=C)n1;COC(=O)CCc1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)C;[Cl-].CC1Cc2ccccc2[N+]1=CC=C3N(C)c4ccccc4C3(C)C,19902;32231;37548;12388,[M]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0;0,0;0;0;0,0.5;0;0;0,0;0;0;0,0.513750288671147;0;0;-4.37904024648142,,,
397.2268372,6.230866667,270451.625,198948.0625,4718291.5,250135.9063,182951.1406,197822.3125,1287602,362100.3125,208887.1406,3,C21H35ClN2O3,-0.044217768,-2.866572879,-2.910790648,[Cl-].CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,12289,[M-H]-,0,-0.5,1,0,0,,,
396.250946,9.843416667,56186.96094,32529.61523,177783.8594,31696.78906,9088.212891,100,21142.88477,38145.24219,25360.13477,3,C19H40O6S;C18H38O4S,0.00786481859476449;0.00786481859476449,0.00995033085316809;0.00995033085316809,0.0178151494479326;0.0178151494479326,CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O;CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O,40161;4234,[M-H]-;[M+CH2O2-H]-,0;0,0;0,1;0,0;0,1.01781514944793;0.0178151494479326,,,
397.1891174,6.22795,6240.864746,12596.62793,100,7851.152832,5857.253906,7860.266602,261594.2344,372167.3438,152955,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
401.1228333,5.177266667,42029.27734,98026.55469,13755.78516,82165.32813,92491.48438,93900.22656,61974.08984,58643.15234,139350.5625,9,C23H17NO3,-0.483751514,-2.811355378,-3.295106891,COC(=O)c1ccc(/C=C/c2ccc(cc2)c3oc4ccccc4n3)cc1,21035,[M+CH2O2-H]-,0,0,0,0,-3.295106891,,,
401.1229757,5.208633333,910977.9375,818624.1875,682621.75,794099.75,855478.625,828391.5625,640623.125,847794.1875,888287.5625,1,C23H17NO3,-0.483878341,-4.190184961,-4.674063301,COC(=O)c1ccc(/C=C/c2ccc(cc2)c3oc4ccccc4n3)cc1,21035,[M+CH2O2-H]-,0,0,0,0,-4.674063301,,,
402.1265055,5.208633333,160671.4844,129525.4063,127502.0547,136934.2969,128524.7266,128673.625,98984.92188,140024.1719,135450.5781,1,C23H24Cl2N2;C20H25Cl2N5O,-0.728364386580571;-0.23111096413712,0.00995033085316809;-4.38862013813443,-0.718414055727403;-4.61973110227155,[Cl-].CN(C)c1ccc(cc1)[C+](c2ccc(cc2)N(C)C)c3ccccc3Cl;[Cl-].CCN(CCO)c1ccc(N=Nc2ccc(Cl)c3c2n(C)c[n+]3C)c(C)c1,19317;21434,[M]-;[M-H-H2O]-,0;0,0;0,0.5;0,0;0,0;-4.61973110227155,,,
405.0657349,5.177266667,436630.5625,407641.625,356457.8438,336011.8125,385128.8438,424858.0625,335078.2188,409059.7813,437789.5,9,C20H16N4O5S,-0.014552259,-3.257928978,-4.272481238,CC1=NN(c2ccc3cc(O)cc(c3c2)[S](O)(=O)=O)C(=O)C1N=Nc4ccccc4,25667,[M-H-H2O]-,0,0,0,0.985427138,-3.2870541,,,
405.1930644,7.10715,64185.05078,57625.91406,257234.0938,112583.1875,35889.82422,16107.51074,211762.9531,188781.125,123564.2109,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
407.1203206,7.4855,204247.3906,139879.0625,619284.3125,141161.0469,26442.41406,100,45121.01953,56504.16016,66420.70313,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
407.1876017,6.873916667,221536.4063,85787.35156,349757.5,46986.12109,31713.00977,199745.0313,285007.25,238607.6719,112424.9297,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
408.1223958,7.543916667,48000.29688,37547.06641,145497.4219,28849.61133,4947.662598,100,8635.5625,17318.5,20547.25,3,C24H16N4O3;C19H21ClN2O3,-4.59398201848722;-0.507587154505796,0.00995033085316809;0.00995033085316809,-4.58403168763405;-0.497636823652627,CC1=NN(c2ccccc2)C(=O)C1N=Nc3cccc4C(=O)c5ccccc5C(=O)c34;[H+].[Cl-].CN(C)CCCNc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,16414;42935,[M]-;[M+CH2O2-H]-,0;0,0;0,0.5;0,0;0,0;-0.497636823652627,,,
407.1203918,7.543916667,48000.29688,37547.06641,136338.2188,28849.61133,4947.662598,100,8635.5625,17318.5,20547.25,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
409.0996094,5.680033333,30426.00781,54939.46484,284848.125,72951.02344,63233.32422,44367.91406,107846.0781,51508.89063,81250.54688,3,C27H18O2;C20H19ClN6O3,-0.0881385746825813;-0.509493793488618,-2.93672373449489;0.00995033085316809,-3.02486230917747;-0.49954346263545,Oc1ccc(c2ccccc12)\C(c3ccccc3)=C\4C=CC(=O)c5ccccc45;CC(=O)Nc1cc(ccc1N=Nc2ccc(cc2Cl)[N+]([O-])=O)N(CCC#N)CC=C,3684;39015,[M+Cl]-;[M-H-H2O]-,0;0,-0.5;0,0;0,0;0,0;-0.49954346263545,,,
409.1218363,5.448883333,9921.796875,8487,107975.0313,19983.50195,100,100,4484.364746,5325.397461,5373.166992,3,C24H22O4;C19H25Cl2N5O2;C19H22ClN5O,-0.0780298347935144;-0.71126350620671;-0.71126350620671,-4.29858733498422;-4.38438551360898;-4.56963144218402,-4.37661716977774;-5.09564901981569;-5.28089494839073,O=C(Cc1ccccc1)OCC(OC(=O)Cc2ccccc2)c3ccccc3;[Cl-].CCN(CC[N+](C)(C)C)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O;[Cl-].CC1=NN(c2ccccc2)C(=O)C1N=Nc3cccc(c3)[N+](C)(C)C,13289;17357;26918,[M+Cl]-;[M-H-H2O]-;[M+Cl]-,0;0;0,-0.5;0;-0.5,0;0;0,0;0;0,0;0;0,,,
409.2266947,8.295866667,5813.973145,4759.678711,106858.1797,255358.5,53181.27344,4782.513672,46558.50391,52148.87891,13341.75391,4,C18H36O5S,0.007042713,0.009950331,0.016993044,CCCCCCCCCCCCCCCCC(C(O)=O)[S](O)(=O)=O,6717,[M+CH2O2-H]-,0,0,0,0,0.016993044,,,
409.226766,7.892916667,6425.803223,8496.544922,173588.9844,41329.60938,18823.01563,100,23065.20117,17250.03125,9068.638672,3,C18H36O5S,0.002888831,0.009950331,0.012839162,CCCCCCCCCCCCCCCCC(C(O)=O)[S](O)(=O)=O,6717,[M+CH2O2-H]-,0,0,0,0,0.012839162,,,
409.2633769,11.14241667,130863.1875,57271.65625,1685490,89893.07813,27175.11328,9774.87207,1272594.875,740195.125,355674.7188,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
409.3113912,8.77345,528672.1875,157611.2031,144238.4063,106411.7266,17311.84375,73251.64844,72809.99219,43591.36328,16352.3623,1,C28H42O2;C28H42O2;C28H42O2,0.0098815202298973;0.0098815202298973;0.0098815202298973,0.00995033085316809;0.00995033085316809;0.00995033085316809,0.0198318510830654;0.0198318510830654;0.0198318510830654,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2c(C)c(O)cc(C)c2O1;CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C;CC(C)=CCC/C(C)=C/CO[C@H](Cc1ccccc1)OC\C=C(C)\CCC=C(C)C,4768;12424;12856,[M-H]-;[M-H]-;[M-H]-,0;0;0,0;0;-0.5,1;1;1,0;0;0,1.01983185108307;1.01983185108307;0,,,
409.8453369,2.346366667,155782.5781,111696.9453,91731.5,161982.1719,143635.3438,132538.0625,163784.3125,114302.0938,124609.2109,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
409.8456217,0.0635445,154708.0938,154490.8281,166006.25,169633.5781,158792.625,157229.75,169999.7656,157071.0781,160127.1875,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
410.2666016,11.14241667,31367.76758,15194.81055,346547.6875,20151.82031,6886.15332,100,293060.0625,175027.1406,66733.60156,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
410.8430786,2.078616667,105772.1484,104516.0391,106816.7578,106687.9922,123086.6875,98689.51563,107195.3203,111542.8672,113047.1719,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
411.078776,5.071816667,86351.90625,82981.40625,114455.2656,69694.94531,72252.42969,68571.98438,73814.74219,103450.0703,78182.125,3,C14H22O7S2;C19H19N5O3S2,-0.0780383059172053;-0.491196203472944,0.00995033085316809;0.00995033085316809,-0.0680879750640372;-0.481245872619776,CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O;C[S](=O)(=O)c1ccc2nc(sc2c1)N=Nc3ccc(cc3)N(CCO)CCC#N,16954;3716,[M+CH2O2-H]-;[M-H-H2O]-,0;0,0;0,1;0,0;0,0.931912024935963;-0.481245872619776,,,
411.0939941,5.564266667,258999.2656,186325,608715.375,247757.3906,220563.8438,220799.6563,245425.6875,127125.1641,247193.625,3,C30H17Cl;C18H14N4O5;C18H14N4O5,-0.0611355371110818;0.000825609572203969;0.000825609572203969,-3.7737155271021;-4.34923003449336;-4.34923003449336,-3.83485106421318;-4.34840442492116;-4.34840442492116,Clc1cccc2c(C#Cc3ccccc3)c4ccccc4c(C#Cc5ccccc5)c12;CC(=O)Nc1cccc2C=CC(=O)\C(=N/Nc3ccc(cc3O)[N+]([O-])=O)c12;CC(=O)Nc1cccc2C=CC(=O)\C(=N/Nc3cc(ccc3O)[N+]([O-])=O)c12,22957;11165;16581,[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0,-0.5;0;0,1;0;0,0;0;0,0;-4.34840442492116;-4.34840442492116,,,
411.2426758,7.31115,796694,581452.75,4079533,1892662.75,309670.6875,8690.670898,321436.2188,519544.1563,186769.8438,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
411.2521566,5.677116667,100,100,100,100,100,4217.998047,281362.75,340267.25,2090625,9,C18H39O5P;C24H33N3O3,-0.0429883114535007;-0.0433714375180827,-2.799455671795;-3.58567328044218,-2.8424439832485;-3.62904471796026,CCCCCCCC\C=C/CCCCCCCCO.O[P](O)(O)=O;CCCCCCCCCCCCC1=CC(=N/Nc2ccccc2[N+]([O-])=O)\C(=O)C=C1,21719;23317,[M+CH2O2-H]-;[M]-,0;0,0;0,0;0.5,0;0,-2.8424439832485;-3.12904471796026,,,
411.2523804,5.682983333,100,100,100,100,100,4217.998047,3424300.75,2879562,2090625,7,C24H33N3O3;C18H39O5P,-0.0408340191679934;-0.0373426424161877,0.00995033085316809;-4.49003707290745,-0.0308836883148253;-4.52737971532363,CCCCCCCCCCCCC1=CC(=N/Nc2ccccc2[N+]([O-])=O)\C(=O)C=C1;CCCCCCCC\C=C/CCCCCCCCO.O[P](O)(O)=O,23317;21719,[M]-;[M+CH2O2-H]-,0;0,0;0,0.5;0,0;0,0.469116311685175;-4.52737971532363,,,
411.3481954,7.320333333,116154.2266,99236.6875,73910.01563,99232.4375,107449.8828,103030.0078,230377.0469,158782.9219,131796.7969,7,C25H48O4;C24H46O2;C24H46O2;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4,0.00909627925157139;0.00909627925157139;0.00909627925157139;0.00909627925157139;0.00909627925157139;0.00909627925157139;0.00909627925157139;0.00909627925157139;0.00909627925157139;0.00909627925157139;0.00909627925157139;0.00909627925157139;0.00909627925157139;0.00909627925157139,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.0190466101047395;0.0190466101047395;0.0190466101047395;0.0190466101047395;0.0190466101047395;0.0190466101047395;0.0190466101047395;0.0190466101047395;0.0190466101047395;0.0190466101047395;0.0190466101047395;0.0190466101047395;0.0190466101047395;0.0190466101047395,CCCCCCCCCCCCCCCCCCCCOC(=O)CCCC(O)=O;CCCCCCCC\C=C/CCCCCCCC(=O)OCCCCCC;CCCCCCCCCCCCCCCCCCCCOC(=O)C(C)=C;CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC;CCCCCCCCCCOC(=O)CCCC(=O)OCCCCCCCCCC;CC(C)CCCCCCCOC(=O)CCCC(=O)OCCCCCCCC(C)C;CC(C)CCCCCOC(=O)CCCCCCCC(=O)OCCCCCC(C)C;CCCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCCC;CCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCCCC;CCCCCCCCOC(=O)CC(C)(C)CC(C)C(=O)OCCCCCCCC;CCCCCCCCCCCC(=O)OCC(C)(C)[C@@H](OC(=O)CCCC)C(C)C;CCCCCCCCOC(=O)CC(C)CC(C)(C)C(=O)OCCCCCCCC;CCCCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCCC;CCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)OC(C)C,29994;15939;23551;2665;10825;14519;18033;18527;25650;26711;30816;32039;32730;41472,[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-,0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5,1;0;0;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0,1.01904661010474;0.0190466101047395;0.0190466101047395;0;0;0;0;0;0;0;0;0;0;0,,,
